0,1,2,3,4,5,6
2004-08-31,True,SPY,-0.01506285131808316,IEF,-0.011185011257541122,0.0066
2004-09-01,True,IVV,-0.020277399992613576,IEF,-0.00999658998347941,0.006400000000000001
2004-09-02,True,SPY,-0.008860187178968637,IEF,-0.009020391761971114,0.0065000000000000014
2004-09-03,True,SPY,-0.011435801688600589,IEF,-0.007504286952655481,0.0069
2004-09-07,True,IVV,-0.006980166727638015,IEF,-0.007261316825517672,0.006999999999999999
2004-09-08,True,SPY,-0.005476987777658371,IEF,-0.005184545311126776,0.006999999999999999
2004-09-09,True,IVV,-0.012153024679935176,IEF,-0.004492038274633736,0.007099999999999999
2004-09-10,False,IVV,-0.015422236970293213,IEF,0.01628198737724662,0.0070999999999999995
2004-09-13,False,SPY,-0.008392333319278023,IEF,0.02381029572578086,0.0072
2004-09-14,False,SPY,-0.0015810963310293191,IEF,0.020449837956716177,0.0072
2004-09-15,False,IVV,-0.0058160028198798175,IEF,0.01925864090943552,0.0072
2004-09-16,False,SPY,-0.006846901454475529,IEF,0.02677964805209543,0.007399999999999999
2004-09-17,False,IVV,-0.008728288382648386,IEF,0.026453617592345324,0.0077
2004-09-20,False,SPY,-3.575563411795102e-05,IEF,0.040402778999110156,0.0079
2004-09-21,False,IVV,0.004513673776439964,IEF,0.0418682607842189,0.0077
2004-09-22,False,SPY,0.0010917437815274322,IEF,0.047585522153406945,0.0076
2004-09-23,False,SPY,-0.007220982040487156,IEF,0.04012495599477828,0.0078000000000000005
2004-09-24,False,IVV,0.003945126871693239,IEF,0.042722526453970344,0.0077
2004-09-27,False,SPY,-0.0046645143164048,IEF,0.05325258459293658,0.0077
2004-09-28,False,SPY,-0.0003486081159735921,IEF,0.05002200158652381,0.0073
2004-09-29,False,IVV,0.003921931466237094,IEF,0.039371784505748186,0.0075
2004-09-30,False,IVV,0.005630288161833086,IEF,0.042624341158888024,0.0073
2004-10-01,False,SPY,0.029971574079965535,IEF,0.038590282300553724,0.0072
2004-10-04,False,SPY,0.03253216217938415,IEF,0.034875971301632,0.0073
2004-10-05,False,IVV,0.03667241398803567,IEF,0.04169333606646597,0.0074
2004-10-06,False,IVV,0.030077877373471784,IEF,0.040642557718658434,0.0074
2004-10-07,False,SPY,0.039605929903796744,IEF,0.03631861765167854,0.0072
2004-10-08,False,IVV,0.027285399390701626,IEF,0.04551118330940307,0.0070999999999999995
2004-10-11,False,IVV,0.0400057490642487,IEF,0.05025070083573513,0.007150000000000001
2004-10-12,False,SPY,0.0390456122306404,IEF,0.05266156990857418,0.0073
2004-10-13,False,SPY,0.020334461450135066,IEF,0.05748965358426772,0.0072
2004-10-14,False,SPY,0.00906795718322595,IEF,0.07442976356773712,0.006699999999999999
2004-10-15,False,IVV,0.0102749088932228,IEF,0.07108366727176563,0.0068
2004-10-18,False,IVV,0.010344013478988723,IEF,0.07060368102767112,0.0076
2004-10-19,False,SPY,0.0011595693093471304,IEF,0.07180317310936957,0.0078000000000000005
2004-10-20,False,SPY,0.006967443125892592,IEF,0.07995970466240587,0.0082
2004-10-21,False,IVV,0.013028568293023124,IEF,0.07306016632167034,0.008600000000000002
2004-10-22,False,SPY,0.018871624340254467,IEF,0.0691170439667892,0.0079
2004-10-25,False,IVV,0.032171369863088994,IEF,0.07243349380380382,0.008499999999999999
2004-10-26,False,SPY,0.04674869880727095,IEF,0.0755504911131668,0.0087
2004-10-27,False,SPY,0.04583559243297053,IEF,0.06364094062381698,0.008899999999999998
2004-10-28,False,SPY,0.05111933063143659,IEF,0.06758344192083787,0.008799999999999999
2004-10-29,False,IVV,0.062080098246059645,IEF,0.06989677979854614,0.008399999999999998
2004-11-01,False,IVV,0.06289218701685506,IEF,0.06425196817809198,0.0092
2004-11-02,False,SPY,0.05282028664877103,IEF,0.06155992490047457,0.008899999999999998
2004-11-03,False,IVV,0.05938567781662796,IEF,0.05543751884176795,0.009
